entity_id,alias,canonical
ntumk3jezwhmjzw,Beauty Nomhle Dambuza,Beauty Nomhle Dambuza
jd986igdq4p4y8u,Muizenberg Millenium Education Trust,Muizenberg Millenium Education Trust
n05uvjn4hjz730v,Sciences [Board Member],Sciences
m3x82tml1kkwxas,Caversham Artists Trust,Caversham Artists Trust
e373vgxqf6sfo8o,Trueclass Consortium (1 2),TRUE CLASS CONSORTIUM
hqez63zoh2303d4,Financial Sector Campaigns Coalition,FINANCIAL SECTOR CAMPAIGN COALITION
l3l4vhulfo4vdx3,Bright Ideas Project 88,Bright Ideas Projects 88
d6ypshkrgt817mq,Beverley Lynnette Abrahams,Beverley Lynnette Abrahams
n2vqzl0atdf1ygs,Bev,Bev
mwn9leilsbesv5v,Mmamolwane Acc Holding (Pty) Ltd,Mmamolwane Acc Holding (Pty) Ltd
b18fetiozydx773,Isibonelo Poultry,Isibonelo Poultry
jcgbu2ttc0xjv54,DITSELA,DITSELA
guve2kq8l7ypxm7,Benedict Anthony Duke Martins,Benedict Anthony Duke Martins
ml6rfkepyrpqd85,Ditsela Workers Education Institute  Section 21 co. [Resigned in 2009],Ditsela Workers Education Institute Section 21 co.
gf20mtzjj2kyi4v,Mats Math Investments [Director],Mats Math Investments
jc79ah7tsu5h38g,Bright Ideas Projects 88,Bright Ideas Projects 88
5ex84t1piula79h,Full Swing Trading-530,Full Swing Trading - 530
j21icfy2076e0zf,DTP-Wise,DTP-Wise
dvbet2ovvpbf82c,Ltd [Non Executive Director],Ltd
hwwkr7n94ukcqs4,Cheryllyn Dudley,Cheryllyn Dudley
gattsx5jubfrkqh,Buoang Lemias Mashile,Buoang Lemias Mashile
hzsrur6ruwnmjkt,Nelson Mandela Museum [Counsillor],Nelson Mandela Museum
knqlq7gin29xort,Siyahembana,Siyahembana
mq2xjpoqo0gum2k,Semuwu Investments,Semuwu Investments
do4scaep9o89g97,True Class Consortium [Resigned],TRUE CLASS CONSORTIUM
bijfnt6vss0zzt3,Klip Eldo's Arts,Klip Eldo's Arts
faqoq037xl6i19t,Bhekizizwe Abram Radebe,Bhekizizwe Abram Radebe
ezbblv96of541ay,Dambuza Community Trust [patron],Dambuza Community Trust
ogfi19zkh4oa7ew,Full Swing Trading - 530,Full Swing Trading - 530
kc4xvi0ki9qa47w,Penny Farthing (Pty) Ltd,Penny Farthing (Pty) Ltd
jkp04d8b3v8yywv,Director],Director
h2vpy8mlxemj9k5,LUWM Hospital,LUWM Hospital
j4s1ekptgqsds7h,Institute of African Alternatives,Institute of African Alternatives
glrjxb7bjjm2wr2,Ditsela Worker's Education Institute [Resigned in 2009],DITSELA WORKER'S EDUCATION INSTITUTE
fmx3gkfu4sym7es,Lemius Spares,Lemias Spares
lrupcxnfzztpedo,Gem Oil Trading,Gem Oil Trading
l2nb1s7605afrv4,Samcord Property,Samcord Property
lr3wywg889k4bb7,Hlumani Investments,Hlumani Investments
fte1266g3jazt7z,Lehumo Resources,LEHUMO RESOURCES
kwl5pziyxdhjdjh,Siyambana,Siyambana
jfwilayrttoo7o2,Bonisile Alfred Nesi,Bonisile Alfred Nesi
m9ovlhjpt2fweg4,Mapakizo,Mapakizo
gluoc25mk0u0tjx,Bollanoto 322 Copper Mine,BOLLANOTO 322 COPPER MINE
d7bax0nqik9ynjs,Rhole Exploration,Rhole Exploration
grtgr11wefrpf9y,Member - CV Burgess],Member - CV Burgess]
lt3es7bmqsywmle,Cafe De Vin,Cafe De Vin
diqpmpra6xtijls,Samketse Trading Enterprize,Samketse Trading Enterprize
k1f0j5thvt6j7no,Huang Chun Investments,Huang Chun Investments
f7qbr65hidetgq5,Gas Energy + Mineral,Gas Energy + Mineral
jmfaebn16u9wb8f,Dambuza Community Trust  [Patron],Dambuza Community Trust
ggybcj9eajtkka6,Coalition,Coalition
ct569izjy286p5z,Sandow Motor Holdings,Sandow Motor Holdings
iai3kfvrhr731de,Mogem Holdings,Mogem Holdings
e8fs4h6sd92l8jt,Emerald Sky Trading 18,Emerald Sky Trading 18
ejtv0zfyvkvm4ip,Gas Energy Mineral,Gas Energy + Mineral
ifbzm695wgcy0ux,RJ Software [Director],RJ SOFTWARE
fu3tp3ov5xty7mv,HHZ Investment,HHZ Investment
nec94371pflc0v3,Embali Chicken Farm,Embali Chicken Farm
nt779fhr2gr1wjt,Busisiwe Veronica Mncube,Busisiwe Veronica Mncube
707cep1gwfbxozi,Chumile Agric Co-op,Chumile Agric Co-op
ihm5bu44un254kc,Financial Sector Campaign Coalition,FINANCIAL SECTOR CAMPAIGN COALITION
nxspal7w2s10lb4,Hospital,Hospital
n1q16ghvrn2t66p,Development Zone Co.,Development Zone Co.
bvbxas3hhw75esr,Akuna Matata Trading,Akuna Matata Trading
njzrps68zuci5sb,HZH Electronics,HZH ELECTRONICS
iu3yscd8v954hlz,Mvungezwe CC,Mvungezwe CC
pe1lpnhyn6qo05l,Charles Danny Kekana,Charles Danny Kekana
dnwr5xmyk63er1b,LUWM Hospital [Resigned],LUWM Hospital
cpwco5ulgswxhoc,West Dunes Properties 264,West Dunes Properties 264
ikuj06zidujvbxa,Erf 22074 Sunset Beach CC [Sole Member],Erf 22074 Sunset Beach CC
gduun6ky7rcusfh,Ditsela Workers' Institute,Ditsela Workers' Institute
e0cwuycno6g0fxi,Buyiswa Cornelia Diemu,Buyiswa Cornelia Diemu
gcn3zxrf9mdklla,Baobab Supplies,BAOBAB SUPPLIES
o3sdqs2aoqyg6c5,Procprops 110,PROCPROPS 110
r64m8bad0o0rmzv,Zentec Trading 93CC trading as Umgeni Test Station,Zentec Trading 93CC
elxgnhm71tpp250,Dalitha Fiki Boshigo,Dalitha Fiki Boshigo
fvhr588ynxdk87q,"Hareehof Stand 93, Wesselsbron [50%]","Hareehof Stand 93, Wesselsbron"
gxsjzvbqcgek3i2,Lemias Spares,Lemias Spares
fytbww6wf2ajsgo,Sibonelo Poultry,Sibonelo Poultry
ibpvsqm5yjezc6o,LBM Consulting,LBM Consulting
g6uoonpksf8kvsj,[Patron],
cnl8zkazkapm5f7,Aphumeleli Trading 496,Aphumeleli Trading 496
jmedkpvh6b3sm8p,Logato Investments (Pty) Ltd,Logato Investments (Pty) Ltd
oyvcst580xt2xgl,Amakhono Leadership Development Institute,AMAKHONO LEADERSHIP DEVELOPMENT INSTITUTE
fcq9hh21a9dxfda,Thabizolo Bakery [Dormant],Thabizolo Bakery
fr95x060qka9qd7,Amakhono Leadership Development Institute [NGO],AMAKHONO LEADERSHIP DEVELOPMENT INSTITUTE
gmf0hh7a97fa16u,Embali chicken Farm,Embali Chicken Farm
mt2dy2y9ewo9d9t,Thabizolo Promotions,Thabizolo Promotions
hknzt8d2dq6jb3x,Joseph's Car Test Station,Joseph's Car Test Station
nocjk7ctmfbth5l,Ellicidor 188,ELLICIDOR 188
ezyns9e18kq2x9r,Cornelia Carol September,Cornelia Carol September
fjn183707mehaf4,Eastern Province Rugby (Pty) Ltd,Eastern Province Rugby (Pty) Ltd
bmf90bh8wh3yrwd,Zico Gaming (Pty) Ltd,Zico Gaming (Pty) Ltd
f0tdg6x05s0a1be,Cecil Valentine Burgess,Cecil Valentine Burgess
midzyjw22vy3l0d,Embali Chicken Farm [Dormant],Embali Chicken Farm
f4eycnna26izfjn,HBL Property Investments,HBL Property Investments
gl6qemxwkvu2bz9,David Christie Ross,David Christie Ross
mo3apm3dy3ebuqs,HZH 102 Properties,HZH 102 PROPERTIES
kf5at17hr0ufg8z,Ellicidor 185,ELLICIDOR 185
bit3osvh1ls75bi,Mankqubo Logistic Solutions,Mankqubo Logistic Solutions
bfpj77n5g0mb1pp,Sirius Peka Boerdery [Lid],Sirius Peka Boerdery [Lid]
dlby73c4v4lsx43,Nasou Via Afrika plus subsidiaries such as JL van Schaik,Nasou Via Afrika plus subsidiaries such as JL van Schaik
labb08m88l2itxi,Muzivokile Mining Project,Muzivokile Mining Project
nbpk85bm7sx02h4,Member of False Bay College Council,Member of False Bay College Council
m8mp2ltsmxtqjuj,Member of Schafer Insolvency Administrators CC [50%],Member of Schafer Insolvency Administrators CC
oemr1y37ms29iyn,Phumelela Bakery,Phumelela Bakery
fechcfs0y8kzgf7,Sunshine Dune Trading 57,Sunshine Dune Trading 57
ovg0536b26f7clo,RJ Software,RJ SOFTWARE
bw9o3rlxy4fqzsc,C2R2 Software Developments Director],C2R2 Software Developments
mvwjws2vkzbkfpt,Provider,Provider
h9mc32axpy233yp,SA Mining Management,SA Mining Management
gt9glhozz7mhie4,Tsweletse Trading 110,Tsweletse Trading 110
iarkths9m7macbb,Moleti Multipurpose Community Centre,Moleti Multipurpose Community Centre
dkjism4d67b24u9,BCS Tech Holdings (Pty) Ltd,BCS Tech Holdings (Pty) Ltd
ihkixtxrt6wz9m4,Access Management (Pty) Ltd,Access Management (Pty) Ltd
i3or1jzozeco95f,Sekhukhuni Women in Mining,Sekhukhune Women in Mining
huz0bvku7f1baxe,Moramadi Trading,Moramadi Trading
jvcyco8eut87n6z,Member of MT Schafer Involvency Administrators CC [50% share],MT Schafer Insolvency Administrators CC
gnig4dxhubzvavj,Celiwe Qhamkile Madlopha,Celiwe Qhamkile Madlopha
fjihqfnnhi6bx11,NEG,NEG
d9xbo2ll143p073,HBL Investments 1,HBL Investments 1
okko1vm3x3xcjkh,Tregoyd CC,Tregoyd CC
gto3kfpdevmlond,Papi and Bridget Trading,PAPI AND BRIDGET TRADING
dghfg0sqkh57zym,Mashapula Construction Enterprise,Mashapula Construction Enterprise
xcwbi3p9eq7iea8,Kgethagile Trading 100 CC,Kgethagile Trading 100 CC
hops14ca7mhdba8,Dlakude Funerals CC,Dlakude Funerals CC
ehhfg5gxv3sn6pl,AJ Media [Director],AJ MEDIA
otqylj9ycc8hq4y,HZH Investment,HZH INVESTMENT
1it7iunklh8jwg1,JDL Tech Incubator [Incorporator],JDL TECH INCUBATOR
dwbb64i8wk9jyzx,K2011116740 [Director],K2011116740
kj448wtt7qq4iim,Ellicidor 186,ELLICIDOR 186
m4pz3ja2sihu4n3,H B L Holdings,H B L Holdings
nposp6cqqlnput1,HBL Investments,HBL Investments
dkublyezrnk3tzb,BK-Sirius Oeka Boerdery [Lid],BK-Sirius Oeka Boerdery [Lid]
iivugsn7lh14kah,Emfuleni Gholf Estate Van der Bijlpark,Emfuleni Gholf Estate Van der Bijlpark
n6ak5cvqdc0mepi,Kareehof Residential Flat building,Kareehof Residential Flat building
euvur8k11kok7bo,Administrators CC [50% share],Administrators CC
kl7k4wdc4qlfirx,Council,Council
mhmcq3fxjnoan9s,Inersite Property Management Services,Inersite Property Management Services
gt8udtx8z3z2kar,Legadima Transport Solutions,LEGADIMA TRANSPORT SOLUTIONS
jatg7boojvn2jig,Executive Merchandising - MD,EXECUTIVE MERCHANDISING
cxxdkeqsoriljm9,"SA Mining Subsidiaries [Holding Co.} - Nungu Trading, Sigmeseal; Victory Parade; National Pride; Finishing Touch; Finishing Touch, Rich Rewards","SA Mining Subsidiaries [Holding Co.} - Nungu Trading, Sigmeseal; Victory Parade; National Pride; Finishing Touch; Finishing Touch, Rich Rewards"
dyq0zc31lj61ddm,Gemini Moon Trading,Gemini Moon Trading
nej7m5bm1iqvazc,Rich Rewards Trading III,Rich Rewards Trading III
na68ziwxt7kzfbe,Sidlelakude Const. Enterprise,Sidlelakude Construction
l17e5kfk86og4k6,Thabile Construction 104,Thabile Construction 104
ms1fz85rbggme1m,SOS Western Cape (Pty) Ltd [Director],SOS Western Cape (Pty) Ltd
k823i5ry07z4f4e,Director - Emvuza Trading,Director - Emvuza Trading
nh65p4zmfhesozo,Nasou Via Afrika plus subsidiries JL van Schaik,Nasou Via Afrika plus subsidiries JL van Schaik
hjucfe75tjsi1xe,Thabizolo Promotions [Dormant],Thabizolo Promotions
c96dkzuodjjxn50,Amakhono Leadership Institute,AMAKHONO LEADERSHIP DEVELOPMENT INSTITUTE
iq3t5nq6kz69gqa,Funda Njalo,Funda Njalo
o2gjncb5cj67x8q,Hakuna Matatiso Trading,Hakuna Matatiso Trading
eqfdv77eied8xu4,Sirius Pekan CC - Member,Sirius Pekan CC
dd8of8w2ld4wc5z,Sekhukhune Women in Mining,Sekhukhune Women in Mining
dvk1gwaoo67oyak,Muziovukile Mining Project,Muziovukile Mining Project
l5ey1sziy8i9g7y,AJ Media [Incorporator],AJ MEDIA
mqwxd1nuyvyp0mb,RJ Software [Incorporator],RJ SOFTWARE
19qem2zg9r3phsg,JDL Tech Incubator [Director],JDL TECH INCUBATOR
c2f83whtghxiqic,K2011116740 [Incorporator],K2011116740
l0lrwuxni6xxxrs,Newhand Capital,New Hand Capital
oon6vq20gun40o5,Director [ Conquad (Pty) Ltd,Conquad (Pty) Ltd
erlor0rtobd5ca4,Quintillian [50% share],Quintillian
c3of5ayes63omcj,Rentmeester Park Bus. Centre,Rentmeester Park Business Centre Private Co.
i4263nh7fgzefti,C2R2 Software Developments [Incorporator],C2R2 Software Developments
2dmxazu4fjn5o78,LKK Construction,LKK Construction
fleyuqaqlf1kfbn,Dasela Womens Institute,Dasela Womens Institute
b54c2z2w0ez29pm,New Hand Capital,New Hand Capital
dvrd89j2pt39dqn,Moramadi Trading and Projects,Moramadi Trading and Projects
n00pcvkrx2q6tkx,Papi &amp; Bridget Trading,PAPI AND BRIDGET TRADING
n3he7pv3evfsf0z,Quintillion [50% share],Quintillion
kt3t8ljyilycj4f,Member - False Bay College Council,Member - False Bay College Council
f72z59jbpzx4cxz,Intersite Property Management Services,Intersite Property Management Services
j23jfc4jw7jkstk,Emfuleni L10 [50%],Emfuleni L10
iiz09cgf5no9hjq,Rich Rewards,Rich Rewards
ctnpv777315ps6y,Mashapula Const Enterprise,Mashapula Const Enterprise
mvpb2pmkje3jhgh,Dumelang Bagadi,Dumelang Bagadi
b0all1fn4xykidd,Sidleakude Construction,Sidleakude Construction
f53a6dktip7ym5j,Mashapula Construction Enterprise  Construction and other,Mashapula Construction Enterprise Construction and other
kpqsklaernk7j5y,Mashapula Mangoba JC,Mashapula Mangoba JC
jaqxguqpj1ap76c,Rich Rewards Trading 111,Rich Rewards Trading 111
dij53kmzhxrhqjb,Dorothy Mapula Ramodibe,Dorothy Mapula Ramodibe
e8j2b2u3a4kam1h,Jackpot Suppliers,Jackpot Suppliers
lnag0vdugefvga4,Subway Trading,Subway Trading
cgsuobh38q2c2gx,polelo Basading Investments,POLELO BASADING INVESTMENTS
iq5i0ak0l6lewlr,Conquad (Pty) Ltd - Director,Conquad (Pty) Ltd
hwb4mh9kxcpgcxd,Conquad (Pty) Ltd [Direketur],Conquad (Pty) Ltd
j1icsvnebclln22,Jalebo Properties,Jalebo Properties
mk7ki5oi9f97jin,Umgododla Community Service Provider,Umgododla Community Service Provider
fj8fvj31hqphfh5,Mashapula,Mashapula
k3lqimucavnlomd,Dorries Eunice Dlakude,Dorries Eunice Dlakude
d6h854tj73f2vs3,Kgethegile Trading 100 CC,Kgethagile Trading 100 CC
gawrizaw9h0rb4v,Siyathuthuka Marketing,Siyathuthuka Marketing
i51jzmatt4ji6vf,Dlokwakhe Projects,DLOKWAKHE PROJECTS
fuvmnto6onv5ty6,Du Matsoks CC,Du Matsoks CC
cx2yg2hizu3zm7j,David Douglas Des Van Rooyen,David Douglas Des Van Rooyen
km7wetzv3xs6jyp,LND Mining and Investments Co.,LND Mining and Investments Co.
lw0mz57q64k3qrk,Muziovukile Mining Projects,Muziovukile Mining Projects
l9yfnoox2sx3trs,National Pride Trading,National Pride Trading
my6tmzwxfflxto8,Kareehof Flat Building,Kareehof Flat Building
lxnxkj6knhd5n2t,Member of MT Schafer Insolvency Administrators CC [50%],MT Schafer Insolvency Administrators CC
ngkgvara9kgetm7,Sifikile Procurment and Trading Co.,Sifikile Procurment and Trading Co.
9njsbbrpconz99k,[Resigned July 2010],
grz06jmcm3bo9t8,Nigeria,Nigeria
dcpwvn5u61a87a5,If Not Trading CC [Director],INVALID
nde6y5adqqsukbs,Dirk Benjamin Feldman,Dirk Benjamin Feldman
fsevqx58dep12wc,New Style Butchery (Ltd),New Style Butchery (Ltd)
h6yso4e7910nmxa,Lapeng invest 119,Lapeng invest 119
nxqk0vijgztgghh,Conquad (Pty) Ltd [Director],Conquad (Pty) Ltd
jsyuyjd82guw8o1,Member - Sirius Pekan CC,Sirius Pekan CC
ejcimg9i5xf1som,Acasia Residential Flat Building,Acasia Residential Flat Building
l2n7848e27pqod9,Acasia Flats [50%],Acasia Flats
n30iy8k00x5blij,Bijlpark,Bijlpark
ev48nd10ppensme,Quintillian [50%],Quintillian
lpex8wmb1cdixzo,Amhold,Amhold
d2n8zpslggpg9c9,Executive Merchandising CC [Resigned July 2010],EXECUTIVE MERCHANDISING
cv61cruc8t85rf4,Key of Africa Inf. Tech,Key of Africa Inf. Tech.
navwv38t2ettjtb,National Pride Trading 233,NATIONAL PRIDE TRADING 233
hfoyv539p163b5b,Mamanodi Inv.,Mamanodi Inv.
ggxnl3y1kpdbrdx,Sign,Sign
l6gdt7bx5yabwju,Dumelang Basadi,Dumelang Basadi
lwq811v16m11sur,Mangoba and Mashapula JU,Mangoba and Mashapula JU
b6k61nbofhl7aup,Kgethegile Invest-100,Kgethegile Invest-100
jqq02gqi86bt1pr,Thabile Trading 102,Thabile Trading 102
c1tf33s9ihnmbc1,LND Mining Investment,LND Mining and Investments Co.
f8ahvw8rzpozxin,Dudu Olive Chili,Dudu Olive Chili
bknofy685tqmlrm,Swakanang Development,Swakanang Development
vfqaz7x1sacswp7,Diratsagae Alfred Kganare,Diratsagae Alfred Kganare
i6hc9qbame3pmm1,Acasia Flat Building,Acasia Flat Building
kyms0a2y91cd2jd,Muzlvokile Mining Pro CC,Muzlvokile Mining Pro CC
4fu3aewrnvd7qtg,Rentmeester Park Business Centre  Private Co.,Rentmeester Park Business Centre Private Co.
ka9tzkql09sbt51,Sign and Seal Trading 80,Sign and Seal Trading 80
ha1y18xkzvzfxsf,Polelo Basadi,Polelo Basadi
brvyk5ak4o4r22x,Dumatsoks Trading,Dumatsoks Trading
gqtqknoed3atno6,Legandima Transport Solutions,Legandima Transport Solutions
lkoo61i1ut2g9uw,Du Matsoks,Du Matsoks
evwoi4rgk4dlgzm,Victory Parade Trading 69,Victory Parade Trading
mdq90abz9xjrfrd,Deborah Anne Schäfer,Deborah Anne Schäfer
fskyo3d3p3zhygl,New Style Butchery,New Style Butchery
ik3cm304h0sjmzk,Key to Africa Inf. Technology,Key to Africa Inf. Technology
ovlv2wdodbw2ugh,Upstairs Cafe,Upstairs Cafe
c4mqgiby8xzpvrl,Kgethepile Trading 100 CC,Kgethepile Trading 100 CC
c5mi6fj011e6p5h,Sidlelakude Construction,Sidlelakude Construction
eno7oe8sv7biqz3,Gemini Moon Trading 141,Gemini Moon Trading
czzcf9mf9s2unc4,If Not Trading CC,INVALID
fs3q0ca3kqi6k5q,Rentmeester Park Business Centre,Rentmeester Park Business Centre Private Co.
i0bi2j3oy61h1u1,Key of Africa Inf. Tech.,Key of Africa Inf. Tech.
cogkfvasoldlhg5,Nungu Trading 341,NUNGU TRADING 341
ixkab98815hjvya,Victory Parade Trading,Victory Parade Trading
i6m19ytn4rmw0yl,Mashapula and Mangoba JC,Mashapula and Mangoba JC
mjrrdzejcnveqwf,TNMP Consulting Engneers and Project Managers,TNMP Consulting Engneers and Project Managers
co4u0t7rl5umg75,Distant Star rading 172,Distant Star rading 172
eusmwoqrfchabue,TQ and A Properties,TQ AND A PROPERTIES
bbhd306pnpk1d0g,"Key to Africa Inf., Technology",Key to Africa Inf. Technology
lm6ghyfzdtrdaoq,New Style Butchery (Pty) Ltd Nigeria,New Style Butchery (Pty) Ltd Nigeria
dm8dy130kvg2sb5,Executive Merchandising,EXECUTIVE MERCHANDISING
kvrpbvh6me6j968,If Not Trading [Director],INVALID
lpmxjuvhg83snca,Polelo Basading Inv.,Polelo Basading Inv.
lz2avezpnuuog9w,Mastapula Construction Enterprise,Mastapula Construction Enterprise
dwryet80m2rh0kt,Kgethegile Trading-100,Kgethagile Trading 100 CC
cds2s8dfzywsgim,Affirmative Auctioneers,AFFIRMATIVE AUCTIONEERS
kzqig2zyby3ecwf,Simama Multi Services,Simama Multi Services
np30u2n3y1ev47d,Bafana Coaches,BAFANA COACHES
hiri2athjuefc9n,Lelate Consulting and Investments,Lelate Consulting and Investments
gzymembbtwt4iz2,Lelate Consulting and Investments [Resigned],Lelate Consulting and Investments
ebxi8jmcnr6rhn6,Dudu Hellen Mathebe,Dudu Hellen Mathebe
3ht68t0mcgh6ges,Director - Emalangeni,Emalangeni
k6xvpvzklb8ho42,Director - SOS Western Cape (Pty) Ltd,SOS Western Cape (Pty) Ltd
d0lxegtuarsnfuz,Kulbush Investment Holdigns (Pty) Ltd,Kulbush Investment Holdigns (Pty) Ltd
nps99we6udo8hdv,Ziyatsha Industrial Fasteners [Dormant],Ziyatsha Industrial Fasteners
lg8at7ntax6m6qh,Africa Cup of Nations 2013 Local Organising Committee South Africa,AFRICA CUP OF NATIONS 2013 LOCAL ORGANISING COMMITTEE SOUTH AFRICA
lpansbfzwtobbnd,Bulhart,Bulhart
j8vm8p6hvgwex4v,Operation Progress,OPERATION PROGRESS
hyj7gtb1afwrvg8,Mushroom Human Capital,Mushroom Human Capital
k1v5ejvnbfnqxlu,Trustee Sediba Trust,Sediba Trust
hc24wpumiucuxfo,Skirts and Shirts,Skirts and Shirts
cqdpdn1srg8g0m1,Tlapele Consulting,Tlapele Consulting Private Co.
eikzff4vfwi2dog,Kainos Estates (Pty) Ltd,Kainos Estates (Pty) Ltd
luwbbghqwuhoxhw,paper Bank Properties P/L,paper Bank Properties P/L
ksvkknpyy7xmzci,Moy Hall P/L (Pty) Ltd,Moy Hall P/L (Pty) Ltd
hgu222tvxkbb1wj,Macest P/L,Macest P/L
cv22tc4n449srll,Emvuza Trading (Pty) Ltd [Director],Emvuza Trading (Pty) Ltd
drpager5n65dlff,Ebrahim Mohammed Sulliman,Ebrahim Mohammed Sulliman
jihke26zi8122m1,Isqithi Consortium (Pty) Ltd,Isqithi Consortium (Pty) Ltd
gxcfuhby1fwtr7b,Kwaze-Kwwasa Women for Development,Kwaze-Kwwasa Women for Development
ixashxxncvwu7v9,Phumelela Platinum Mining (Pty) Ltd,Phumelela Platinum Mining (Pty) Ltd
epr8cvmil1cgnx8,Ebrahim Ismail Ebrahim,Ebrahim Ismail Ebrahim
os2plwt3d2nhevu,Ehubyeni Investment [Dormant],Ehubyeni Investment
f9k1z6bbhwdfb4m,Maqedindaba Investment,Maqedindaba Investment
oeuj69shhraafgy,Buda History Legacy Project,Buda History Legacy Project
gp3glcx6jpkx99l,Zelpy 1564,Zelpy 1564
i562otviogpwnfs,Lyngenfjord B,Lyngenfjord B
cboupuxj0ylbiae,Ebrahim Sulliman Farm Inter.,EBRAHIM SULLIMAN FARMING ENTERPRISES
dk1q02xz692kc60,Zonke Trust Kwathema Project,Zonke Trust - Kwa Thema project
la08vapcuij6dgq,Lyngenjord B &amp; B,Lyngenjord B & B
hh7dw9rz7jrpt8s,Zamani Sanitation Services,Zamani Sanitation Services
drdd4bozm1f847c,Mamotsamai's Tumi Building,Mamotsamai's Tumi Building
nmtrkt31ydzi12r,Motsamai's and Tumi Building,MOTSAMAI'S AND TUMI BUILDING
h97aasy2x8gdcq4,Ntuthuko Tswelopele Trading Enterprise,Ntuthuko Tswelopele Trading Enterprise
gkzkahtk2c3nq2u,Elizabeth Christina Van Lingen,Elizabeth Christina Van Lingen
oc1swoz8wfa73f5,Ebrahim Sulliman Farm Enter.,EBRAHIM SULLIMAN FARMING ENTERPRISES
dx98yve3xt9p6b3,SA labour Research Institute [SALRI] [Participation in activities suspended during term of office],SA Labour Research Institute [SALRI]
njiw1o7ii9hjdkb,SA Labour Research Institute [SALRI] - [Participation in activities suspended during term of ofice],SA Labour Research Institute [SALRI]
bh7zqpq6uxrv5d7,Isqithi Investments (Pty) Ltd,Isqithi Investments (Pty) Ltd
lpyr00sxe7v4joj,Kuyakhilwa Construction and Maintenance [Dormant],Kuyakhilwa Construction and Maintenance
h0mut8aiess3ncd,Women's Housing Initiatives,Women's Housing Initiatives
4ho3rmg8z9qouuy,Ungoye Investment,Ungoye Investment
jw3vr36r51q0iu2,Bona Tours,Bona Tours
cz72xp3r8dgw02v,Dumsani Livingstone Ximbi,Dumsani Livingstone Ximbi
f503j0cpbc2s8oz,Emalangeni [Director],Emalangeni
kqe8yik7tvgbqqd,BCS Tech Holdings (Pty) LTd,BCS Tech Holdings (Pty) Ltd
ifi9jum7zbg2d8b,Ebrahim Sulliman Farming Enterprises,EBRAHIM SULLIMAN FARMING ENTERPRISES
dn3h9q32mrqpwtj,Lyngenfjord B+B,Lyngenfjord B+B
jjoeuil66x49icx,Lelate Investments (Pty) Ltd,Lelate Investments (Pty) Ltd
odhz6q33m0x2oa3,Afropulse 186,Afropulse 186
inltra1nte33hzp,Sizisa Ukhanyo Trading 1345,Sizisa Ukhanyo Trading 1345
gz20ccnsc5jlfnw,Foreverliving Products - SA [Member],Foreverliving Products - SA
cqbm3cyr27lew7s,Maqedindaba Investment [Dormant],Maqedindaba Investment
g735ikxondaojbe,Ziyatsha Industrial Fasteners,Ziyatsha Industrial Fasteners
gpd8v50a1dz9211,2010 FIFA World Cup Organising Committee South Africa,2010 FIFA World Cup LOC
jnxq7b2oa27m1le,JIL Business Consultancies,JIL BUSINESS CONSULTANCIES
eq7uzmmw3e1ggfp,Jill Business Consultancies,Jill Business Consultancies
jbj4mgn1an47dqi,Easy Going Trading 5 [Not yet taken off][Director],EASY GOING TRADING 5
el42096lgdncaox,Gaolatlhe Oliphant Family Trust,Gaolatlhe Oliphant Family Trust
l32s4fchmo8cc7r,Zelphy 1564,Zelphy 1564
chorntr60okg76y,Anaconda Worldwide,Anaconda Worldwide Mining (Pty) Ltd
f0ulgtmwgqh9v3p,MT Mapukela School of Public Management,M.T. Mapikela School of Public Managements
b320fr0wgpqdyv3,Teemunen Property Consulting CC,Teemunen Property Consulting CC
jfs33d2pxoo80hv,Rutanang primary Investment,Rutanang Primary Investment Cooperative Ltd
jcydl94jm22ah6z,Riverbend Renewable Energy,RIVERBEND RENEWABLE ENERGY
n1q806sl6eycn1z,Ltd,Ltd
g9davsaraoarnig,Altimate Development [Director],Altimate Development CC
eggy14735q3metx,SA Labour Research Institute,SA Labour Research Institute [SALRI]
gf402e6uum6o1gq,Zonke Trust - Kwa Thema project,Zonke Trust - Kwa Thema project
893wlhs7w0expfu,Bertha Gxowa Foundation,Bertha Gxowa Foundation
di4uz5pto0a34ho,Bikani,Bikani
ogxuu5ex0ntlkcp,Ingcubhe Construction,Ingcubhe Construction
jhzq3ky6gho3sfu,Development [Katorus],Development [Katorus]
j63h7dvjgx2hhwp,Oraculan 76,Oraculan 76
mpfgq7j76w64fvz,Sparax,Sparax
hh5bz2893ernxix,Jabulani Spares,Jabulani Spares
dy88137dzj6yeeu,Lucas Family Trust,Lucas Family Trust
dok9mb3y6xowr43,Inkululeko Leisures,Inkululeko Leisures
f50249nmezpmeh4,Fatima Hajaig,Fatima Hajaig
mu3fns8or367jtw,Enterprise,Enterprise
n1w2r43l2w95eip,OTB Construction (Pty) Ltd,OTB Construction (Pty) Ltd
b3ybixniecsb4kj,Kwaze-Kwasa Women for Development,Kwaze-Kwasa Women for Development
filrmwda9u6s479,Premier Attraction 1224,Premier Attraction 1224
bcjb2jy8v2aipmy,Emmanuel Magubane,Emmanuel Magubane
bm278vw3lf0sws6,Elsie Mmathulare Coleman,Elsie Mmathulare Coleman
d7q9hhss3ga6fgf,Foreverliving Products- SA,Foreverliving Products - SA
n7s0y0kly6j228c,Nkomose &amp; Sons Transport,Nkomose & Sons Transport
